2773894,Online Learning of Uneven Terrain for Humanoid Bipedal Walking.,AAAI,2010
2773958,Respecting Markov Equivalence in Computing Posterior Probabilities of Causal Graphical Features.,AAAI,2010
2774014,Multi-Instance Dimensionality Reduction.,AAAI,2010
2773930,Probabilistic Possible Winner Determination.,AAAI,2010
2773937,Integrity Constraints in OWL.,AAAI,2010
2773986,An Approximate Subgame-Perfect Equilibrium Computation Technique for Repeated Games.,AAAI,2010
2773972,A New Algorithm for Weighted Partial MaxSAT.,AAAI,2010
2774000,Ontologies and Representations of Matter.,AAAI,2010
2773890,Search Space Reduction Using Swamp Hierarchies.,AAAI,2010
2773931,A Decentralised Coordination Algorithm for Mobile Sensors.,AAAI,2010
2773893,Team Formation with Heterogeneous Agents in Computer Games.,AAAI,2010
2773928,Integrating Transfer Learning in Synthetic Student.,AAAI,2010
2773957,DTProbLog: A Decision-Theoretic Probabilistic Prolog.,AAAI,2010
2773908,Materializing Inferred and Uncertain Knowledge in RDF Datasets.,AAAI,2010
2773919,Multi-Task Active Learning with Output Constraints.,AAAI,2010
2773883,Task Space Behavior Learning for Humanoid Robots using Gaussian Mixture Models.,AAAI,2010
2773954,Space Efficient Evaluation of ASP Programs with Bounded Predicate Arities.,AAAI,2010
2773910,Distributed Auction-Based Initialization of Mobile Robot Formations.,AAAI,2010
2773985,Situation Calculus as Answer Set Programming.,AAAI,2010
2773979,Algorithms for Finding Approximate Formations in Games.,AAAI,2010
2773947,Creating Dynamic Story Plots with Continual Multiagent Planning.,AAAI,2010
2774006,Grouping Strokes into Shapes in Hand-Drawn Diagrams.,AAAI,2010
2774013,Temporal Planning for Interacting Durative Actions with Continuous Effects.,AAAI,2010
2773913,Coalitional Structure Generation in Skill Games.,AAAI,2010
2773895,CAO: A Fully Automatic Emoticon Analysis System.,AAAI,2010
2773989,Computationally Feasible Automated Mechanism Design: General Approach and Case Studies.,AAAI,2010
2774004,Semantic Search in Linked Data: Opportunities and Challenges.,AAAI,2010
2773932,A General Game Description Language for Incomplete Information Games.,AAAI,2010
2773965,Discovering Long Range Properties of Social Networks with Multi-Valued Time-Inhomogeneous Models.,AAAI,2010
2773884,g-Planner: Real-time Motion Planning and Global Navigation using GPUs.,AAAI,2010
2773955,Using Closed Captions as Supervision for Video Activity Recognition.,AAAI,2010
2773987,Using Bisimulation for Policy Transfer in MDPs.,AAAI,2010
2773882,Automatic Derivation of Finite-State Machines for Behavior Control.,AAAI,2010
2773889,Accounting Mechanisms for Distributed Work Systems.,AAAI,2010
2773892,Diversifying Query Suggestion Results.,AAAI,2010
2773996,Extracting Ontological Selectional Preferences for Non-Pertainym Adjectives from the Google Corpus.,AAAI,2010
2774020,Modeling Dynamic Multi-Topic Discussions in Online Forums.,AAAI,2010
2773920,Panlingual Lexical Translation via Probabilistic Inference.,AAAI,2010
2773921,Planning in Dynamic Environments: Extending HTNs with Nonlinear Continuous Effects.,AAAI,2010
2773896,UserRec: A User Recommendation Framework in Social Tagging Systems.,AAAI,2010
2773897,Topological Relations between Convex Regions.,AAAI,2010
2773956,Probabilistic Plan Recognition Using Off-the-Shelf Classical Planners.,AAAI,2010
2774007,In Defense of Large Qualitative Calculi.,AAAI,2010
2773997,Combining Human Reasoning and Machine Computation: Towards a Memetic Network Solution to Satisfiability.,AAAI,2010
2773941,Transductive Learning on Adaptive Graphs.,AAAI,2010
2773971,Optimal Strategies for Reviewing Search Results.,AAAI,2010
2773984,Ordered Completion for First-Order Logic Programs on Finite Structures.,AAAI,2010
2773946,Nonparametric Curve Extraction Based on Ant Colony System.,AAAI,2010
2773961,A Novel Transition Based Encoding Scheme for Planning as Satisfiability.,AAAI,2010
2773978,EWLS: A New Local Search for Minimum Vertex Cover.,AAAI,2010
2774008,A Layered Approach to People Detection in 3D Range Data.,AAAI,2010
2773935,Facial Age Estimation by Learning from Label Distributions.,AAAI,2010
2773949,Symmetry Detection in General Game Playing.,AAAI,2010
2773988,Keyword Extraction and Headline Generation Using Novel Word Features.,AAAI,2010
2773912,Constrained Coclustering for Textual Documents.,AAAI,2010
2774002,Nonparametric Bayesian Approaches for Reinforcement Learning in Partially Observable Domains.,AAAI,2010
2773948,Structure Learning for Markov Logic Networks with Many Descriptive Attributes.,AAAI,2010
2773973,Inducing Probability Distributions from Knowledge Bases with (In)dependence Relations.,AAAI,2010
2773983,Search-Based Path Planning with Homotopy Class Constraints.,AAAI,2010
2773934,Instance-Based Online Learning of Deterministic Relational Action Models.,AAAI,2010
2773962,A First Practical Algorithm for High Levels of Relational Consistency.,AAAI,2010
2773891,News Recommendation in Forum-Based Social Media.,AAAI,2010
2773980,Complexity of Computing Optimal Stackelberg Strategies in Security Resource Allocation Games.,AAAI,2010
2774019,A General Framework for Representing and Reasoning with Annotated Semantic Web Data.,AAAI,2010
2773970,An Optimization Variant of Multi-Robot Path Planning Is Intractable.,AAAI,2010
2774010,Framework and Schema for Semantic Web Knowledge Bases.,AAAI,2010
2773995,An Efficient Branch-and-Bound Algorithm Based on MaxSAT for the Maximum Clique Problem.,AAAI,2010
2774017,Biped Walk Learning Through Playback and Corrective Demonstration.,AAAI,2010
2773925,Bayesian Matrix Factorization with Side Information and Dirichlet Process Mixtures.,AAAI,2010
2773969,User-Specific Learning for Recognizing a Singer's Intended Pitch.,AAAI,2010
2773933,Optimal Social Trust Path Selection in Complex Social Networks.,AAAI,2010
2773926,Transfer Learning in Collaborative Filtering for Sparsity Reduction.,AAAI,2010
2773905,A Temporal Proof System for General Game Playing.,AAAI,2010
2773886,Session Based Click Features for Recency Ranking.,AAAI,2010
2773904,Active Inference for Collective Classification.,AAAI,2010
2773923,Increasing Threshold Search for Best-Valued Agents.,AAAI,2010
2773982,Integrating Reinforcement Learning into a Programming Language.,AAAI,2010
2773981,Propagating Conjunctions of AllDifferent Constraints.,AAAI,2010
2773916,First-Order Indefinability of Answer Set Programs on Finite Structures.,AAAI,2010
2773968,The Tree Representation of Feasible Solutions for the TSP with Pickup and Delivery and LIFO Loading.,AAAI,2010
2774003,1.6-Bit Pattern Databases.,AAAI,2010
2774009,Non-Negative Matrix Factorization with Constraints.,AAAI,2010
2773963,A Bayesian Nonparametric Approach to Modeling Mobility Patterns.,AAAI,2010
2773899,Compilation Complexity of Common Voting Rules.,AAAI,2010
2774021,Multi-Label Classification: Inconsistency and Class Balanced K-Nearest Neighbor.,AAAI,2010
2774018,Kernelized Sorting for Natural Language Processing.,AAAI,2010
2773994,A Single-Step Maximum A Posteriori Update for Bearing-Only SLAM.,AAAI,2010
2773906,Trial-Based Dynamic Programming for Multi-Agent Planning.,AAAI,2010
2774011,Prioritization of Domain-Specific Web Information Extraction.,AAAI,2010
2773927,Fast Conditional Density Estimation for Quantitative Structure-Activity Relationships.,AAAI,2010
2773943,Dominance Testing via Model Checking.,AAAI,2010
2773950,A Computational Model for Saliency Maps by Using Local Entropy.,AAAI,2010
2773922,Exploiting Monotonicity in Interval Constraint Propagation.,AAAI,2010
2773885,Hierarchical Skill Learning for High-Level Planning.,AAAI,2010
2773903,Smooth Optimization for Effective Multiple Kernel Learning.,AAAI,2010
2773960,A Distributed Method for Evaluating Properties of a Robot Formation.,AAAI,2010
2781997,2009 IEEE Computer Society Conference on Computer Vision and Pattern Recognition (CVPR 2009)  20-25 June 2009  Miami  Florida  USA,CVPR,2009
2796088,Multi-Task Learning of Gaussian Graphical Models.,ICML,2010
2796039,Modeling Transfer Learning in Human Categorization with the Hierarchical Dirichlet Process.,ICML,2010
2796127,Web-Scale Bayesian Click-Through rate Prediction for Sponsored Search Advertising in Microsoft's Bing Search Engine.,ICML,2010
2796060,Risk minimization  probability elicitation  and cost-sensitive SVMs.,ICML,2010
2796030,Approximate Predictive Representations of Partially Observable Systems.,ICML,2010
2796057,Non-Local Contrastive Objectives.,ICML,2010
2796164,Comparing Clusterings in Space.,ICML,2010
2796063,Mixed Membership Matrix Factorization.,ICML,2010
2796048,Online Streaming Feature Selection.,ICML,2010
2796121,Learning optimally diverse rankings over large document collections.,ICML,2010
2796021,Proceedings of the 26th Annual International Conference on Machine Learning  ICML 2009  Montreal  Quebec  Canada  June 14-18  2009,ICML,2009
2796130,Large Graph Construction for Scalable Semi-Supervised Learning.,ICML,2010
2796042,Learning Efficiently with Approximate Inference via Dual Losses.,ICML,2010
2796075,Constructing States for Reinforcement Learning.,ICML,2010
2796040,3D Convolutional Neural Networks for Human Action Recognition.,ICML,2010
2796109,Estimation of (near) low-rank matrices with noise and high-dimensional scaling.,ICML,2010
2796078,A Stick-Breaking Construction of the Beta Process.,ICML,2010
2796068,Conditional Topic Random Fields.,ICML,2010
2796114,Climbing the Tower of Babel: Unsupervised Multilingual Learning.,ICML,2010
2796165,Feature Selection as a One-Player Game.,ICML,2010
2796174,Continuous-Time Belief Propagation.,ICML,2010
2796145,Multiple Non-Redundant Spectral Clustering Views.,ICML,2010
2796158,Online Prediction with Privacy.,ICML,2010
2796099,Learning from Noisy Side Information by Generalized Maximum Entropy Model.,ICML,2010
2796134,Analysis of a Classification-based Policy Iteration Algorithm.,ICML,2010
2796155,Learning Markov Logic Networks Using Structural Motifs.,ICML,2010
2796055,Improved Local Coordinate Coding using Local Tangents.,ICML,2010
2796047,Temporal Difference Bayesian Model Averaging: A Bayesian Perspective on Adapting Lambda.,ICML,2010
2796124,Learning Tree Conditional Random Fields.,ICML,2010
2796119,Nonparametric Return Distribution Approximation for Reinforcement Learning.,ICML,2010
2796058,Tree-Guided Group Lasso for Multi-Task Regression with Structured Sparsity.,ICML,2010
2796029,Proceedings of the 27th International Conference on Machine Learning (ICML-10)  June 21-24  2010  Haifa  Israel,ICML,2010
2796041,Probabilistic Backward and Forward Reasoning in Stochastic Relational Worlds.,ICML,2010
2796113,On the Consistency of Ranking Algorithms.,ICML,2010
2796108,Surrogating the surrogate: accelerating Gaussian-process-based global optimization with a mixture cross-entropy algorithm.,ICML,2010
2796166,A Language-based Approach to Measuring Scholarly Impact.,ICML,2010
2796176,A fast natural Newton method.,ICML,2010
2796173,Learning Hierarchical Riffle Independent Groupings from Rankings.,ICML,2010
2796182,Random Spanning Trees and the Prediction of Weighted Graphs.,ICML,2010
2796163,Robust Subspace Segmentation by Low-Rank Representation.,ICML,2010
2796096,A Theoretical Analysis of Feature Pooling in Visual Recognition.,ICML,2010
2796137,On Sparse Nonparametric Conditional Covariance Selection.,ICML,2010
2796110,Graded Multilabel Classification: The Ordinal Case.,ICML,2010
2796077,Discriminative Latent Variable Models for Object Detection.,ICML,2010
2796046,High-Performance Semi-Supervised Learning using Discriminatively Constrained Generative Models.,ICML,2010
2796037,SVM Classifier Estimation from Group Probabilities.,ICML,2010
2796072,Convergence  Targeted Optimality  and Safety in Multiagent Learning.,ICML,2010
2796125,Power Iteration Clustering.,ICML,2010
2796120,Sequential Projection Learning for Hashing with Compact Codes.,ICML,2010
2796167,Submodular Dictionary Selection for Sparse Representation.,ICML,2010
2796066,Budgeted Nonparametric Learning from Data Streams.,ICML,2010
2796044,Clustering processes.,ICML,2010
2796091,A scalable trust-region algorithm with application to mixed-norm regression.,ICML,2010
2796123,Toward Off-Policy Learning Control with Function Approximation.,ICML,2010
2796032,Efficient Learning with Partially Observed Attributes.,ICML,2010
2796161,On learning with kernels for unordered pairs.,ICML,2010
2796069,Gaussian Processes Multiple Instance Learning.,ICML,2010
2796093,Efficient Selection of Multiple Bandit Arms: Theory and Practice.,ICML,2010
2796023,Asymptotic Analysis of Generative Semi-Supervised Learning.,ICML,2010
2796116,Cognitive Models of Test-Item Effects in Human Category Learning.,ICML,2010
2796156,Bayes Optimal Multilabel Classification via Probabilistic Classifier Chains.,ICML,2010
2796175,FAB-MAP: Appearance-Based Place Recognition and Mapping using a Learned Visual Vocabulary Model.,ICML,2010
2796079,Metric Learning to Rank.,ICML,2010
2796105,Generalization Bounds for Learning Kernels.,ICML,2010
2796142,Boosted Backpropagation Learning for Training Deep Modular Networks.,ICML,2010
2796117,Gaussian Covariance and Scalable Variational Inference.,ICML,2010
2796140,Supervised Aggregation of Classifiers using Artificial Prediction Markets.,ICML,2010
2796045,Least-Squares Policy Iteration: Bias-Variance Trade-off in Control Problems.,ICML,2010
2796038,Implicit Online Learning.,ICML,2010
2796024,Multi-agent Learning Experiments on Repeated Matrix Games.,ICML,2010
2796086,Accelerated dual decomposition for MAP inference.,ICML,2010
2796031,Learning the Linear Dynamical System with ASOS.,ICML,2010
2796043,Efficient Reinforcement Learning with Multiple Reward Functions for Randomized Controlled Trial Analysis.,ICML,2010
2796128,Restricted Boltzmann Machines are Hard to Approximately Evaluate or Simulate.,ICML,2010
2796115,Learning Fast Approximations of Sparse Coding.,ICML,2010
2796118,Classes of Multiagent Q-learning Dynamics with epsilon-greedy Exploration.,ICML,2010
2796154,Interactive Submodular Set Cover.,ICML,2010
2796147,A Fast Augmented Lagrangian Algorithm for Learning Low-Rank Matrices.,ICML,2010
2796062,COFFIN: A Computational Framework for Linear SVMs.,ICML,2010
2796071,Causal filter selection in microarray data.,ICML,2010
2796074,On the Interaction between Norm and Dimensionality: Multiple Regimes in Learning.,ICML,2010
2796168,Budgeted Distribution Learning of Belief Net Parameters.,ICML,2010
2796080,Multi-Class Pegasos on a Budget.,ICML,2010
2796053,Music Plus One and Machine Learning.,ICML,2010
2796107,Learning Sparse SVM for Feature Selection on Very High Dimensional Datasets.,ICML,2010
2796159,Sparse Gaussian Process Regression via L1 Penalization.,ICML,2010
2796162,Gaussian Process Change Point Models.,ICML,2010
2796181,OTL: A Framework of Online Transfer Learning.,ICML,2010
2796177,Simple and Efficient Multiple Kernel Learning by Group Lasso.,ICML,2010
2796172,Application of Machine Learning To Epileptic Seizure Detection.,ICML,2010
2796153,Rectified Linear Units Improve Restricted Boltzmann Machines.,ICML,2010
2796033,Should one compute the Temporal Difference fix point or minimize the Bellman Residual? The unified oblique projection view.,ICML,2010
2796051,A New Analysis of Co-Training.,ICML,2010
2796095,Gaussian Process Optimization in the Bandit Setting: No Regret and Experimental Design.,ICML,2010
2796126,Bottom-Up Learning of Markov Network Structure.,ICML,2010
2796089,Active Learning for Networked Data.,ICML,2010
2796056,Robust Formulations for Handling Uncertainty in Kernel Matrices.,ICML,2010
2796082,The Elastic Embedding Algorithm for Dimensionality Reduction.,ICML,2010
2796052,Online Learning for Group Lasso.,ICML,2010
2796138,Unsupervised Risk Stratification in Clinical Datasets: Identifying Patients at Risk of Rare Outcomes.,ICML,2010
2796034,Fast boosting using adversarial bandits.,ICML,2010
2796151,Multiagent Inductive Learning: an Argumentation-based Approach.,ICML,2010
2796178,Exploiting Data-Independence for Fast Belief-Propagation.,ICML,2010
2796171,Forgetting Counts: Constant Memory Inference for a Dependent Hierarchical Pitman-Yor Process.,ICML,2010
2796141,Boosting Classifiers with Tightened L0-Relaxation Penalties.,ICML,2010
2796144,Multiscale Wavelets on Trees  Graphs and High Dimensional Data: Theory and Applications to Semi Supervised Learning.,ICML,2010
2796102,An Analysis of the Convergence of Graph Laplacians.,ICML,2010
2796092,Label Ranking under Ambiguous Supervision for Learning Semantic Correspondences.,ICML,2010
2796027,Internal Rewards Mitigate Agent Boundedness.,ICML,2010
2796090,Total Variation  Cheeger Cuts.,ICML,2010
2796087,From Transformation-Based Dimensionality Reduction to Feature Selection.,ICML,2010
2796170,Convergence of Least Squares Temporal Difference Methods Under General Conditions.,ICML,2010
2796076,Boosting for Regression Transfer.,ICML,2010
2796067,Bayesian Multi-Task Reinforcement Learning.,ICML,2010
2796064,Variable Selection in Model-Based Clustering: To Do or To Facilitate.,ICML,2010
2796036,Fast Neighborhood Subgraph Pairwise Distance Kernel.,ICML,2010
2796131,Learning Programs: A Hierarchical Bayesian Approach.,ICML,2010
2796054,Finding Planted Partitions in Nearly Linear Time using Arrested Spectral Clustering.,ICML,2010
2796101,Heterogeneous Continuous Dynamic Bayesian Networks with Flexible Structure and Inter-Time Segment Information Sharing.,ICML,2010
2796100,The Role of Machine Learning in Business Optimization.,ICML,2010
2796026,One-sided Support Vector Regression for Multiclass Cost-sensitive Classification.,ICML,2010
2796143,The IBP Compound Dirichlet Process and its Application to Focused Topic Modeling.,ICML,2010
2796081,Spherical Topic Models.,ICML,2010
2796146,Telling cause from effect based on high-dimensional observations.,ICML,2010
2796132,A Conditional Random Field for Multiple-Instance Learning.,ICML,2010
2796049,The Translation-invariant Wishart-Dirichlet Process for Clustering Distance Data.,ICML,2010
2796157,Distance dependent Chinese restaurant processes.,ICML,2010
2796073,The Margin Perceptron with Unlearning.,ICML,2010
2796111,Feature Selection Using Regularization in Approximate Linear Programs for Markov Decision Processes.,ICML,2010
2796135,Mining Clustering Dimensions.,ICML,2010
2796133,Hilbert Space Embeddings of Hidden Markov Models.,ICML,2010
2796061,Structured Output Learning with Indirect Supervision.,ICML,2010
2796152,Dynamical Products of Experts for Modeling Financial Time Series.,ICML,2010
2796169,Making Large-Scale NystrÃ¶m Approximation Possible.,ICML,2010
2796028,Active Risk Estimation.,ICML,2010
2796098,A Simple Algorithm for Nuclear Norm Regularized Problems.,ICML,2010
2796035,Generalizing Apprenticeship Learning across Hypothesis Classes.,ICML,2010
2796059,Two-Stage Learning Kernel Algorithms.,ICML,2010
2796179,Bayesian Nonparametric Matrix Factorization for Recorded Music.,ICML,2010
2796025,Local Minima Embedding.,ICML,2010
2796097,Large Scale Max-Margin Multi-Label Classification with Priors.,ICML,2010
2796084,Modeling Interaction via the Principle of Maximum Causal Entropy.,ICML,2010
2796070,Model-based reinforcement learning with nearly tight exploration complexity bounds.,ICML,2010
2796085,Deep Supervised t-Distributed Embedding.,ICML,2010
2796083,Label Ranking Methods based on the Plackett-Luce Model.,ICML,2010
2796050,Projection Penalties: Dimension Reduction without Loss.,ICML,2010
2796180,Inverse Optimal Control with Linearly-Solvable MDPs.,ICML,2010
2796122,Transfer Learning for Collective Link Prediction in Multiple Heterogenous Domains.,ICML,2010
2796065,Learning Temporal Causal Graphs for Relational Time-Series Analysis.,ICML,2010
2796104,Detecting Large-Scale System Problems by Mining Console Logs.,ICML,2010
2796112,Implicit Regularization in Variational Bayesian Matrix Factorization.,ICML,2010
2796160,Robust Graph Mode Seeking by Graph Shift.,ICML,2010
2796139,Proximal Methods for Sparse Hierarchical Dictionary Learning.,ICML,2010
2796148,A DC Programming Approach for Sparse Eigenvalue Problem.,ICML,2010
2796150,Deep learning via Hessian-free optimization.,ICML,2010
2796094,Nonparametric Information Theoretic Clustering Algorithm.,ICML,2010
2796129,Particle Filtered MCMC-MLE with Connections to Contrastive Divergence.,ICML,2010
2796136,Finite-Sample Analysis of LSTD.,ICML,2010
2796149,Learning Deep Boltzmann Machines using Adaptive MCMC.,ICML,2010
2796106,Deep networks for robust visual recognition.,ICML,2010
2796103,Active Learning for Multi-Task Adaptive Filtering.,ICML,2010
2805412,Data mining with differential privacy.,KDD,2010
2805465,Mixture models for learning low-dimensional roles in high-dimensional data.,KDD,2010
2805352,Versatile publishing for privacy preservation.,KDD,2010
2805349,Dynamics of conversations.,KDD,2010
2805466,Generative models for ticket resolution in expert networks.,KDD,2010
2805422,A hierarchical information theoretic technique for the discovery of non linear alternative clusterings.,KDD,2010
2805416,Data winnowing.,KDD,2010
2805423,The quantification of advertising: (+ lessons from building businesses based on large scale data mining).,KDD,2010
2805398,Document clustering via dirichlet process mixture model with feature selection.,KDD,2010
2805472,A scalable two-stage approach for a class of dimensionality reduction techniques.,KDD,2010
2805430,Discovering significant relaxed order-preserving submatrices.,KDD,2010
2805459,MineFleetÂ®: an overview of a widely adopted distributed vehicle performance data mining system.,KDD,2010
2805453,Evaluating online ad campaigns in a pipeline: causal models at scale.,KDD,2010
2805395,Connecting the dots between news articles.,KDD,2010
2805439,Multi-label learning by exploiting label dependency.,KDD,2010
2805434,An efficient causal discovery algorithm for linear models.,KDD,2010
2805396,Tropical cyclone event sequence similarity search via dimensionality reduction and metric learning.,KDD,2010
2805461,Trust network inference for online rating data using generative models.,KDD,2010
2805473,Redefining class definitions using constraint-based clustering: an application to remote sensing of the earth's surface.,KDD,2010
2805452,PET: a statistical model for popular events tracking in social communities.,KDD,2010
2805403,GLS-SOD: a generalized local statistical approach for spatial outlier detection.,KDD,2010
2805370,Fast nearest-neighbor search in disk-resident graphs.,KDD,2010
2805353,Fast query execution for retrieval models based on path-constrained random walks.,KDD,2010
2805389,Inferring networks of diffusion and influence.,KDD,2010
2805424,The new iris data: modular data generators.,KDD,2010
2805381,Clustering by synchronization.,KDD,2010
2805415,Suggesting friends using the implicit social graph.,KDD,2010
2805350,Discriminative topic modeling based on manifold learning.,KDD,2010
2805372,The topic-perspective model for social tagging systems.,KDD,2010
2805401,UP-Growth: an efficient algorithm for high utility itemset mining.,KDD,2010
2805440,Learning to combine discriminative classifiers: confidence based.,KDD,2010
2805411,Community-based greedy algorithm for mining top-K influential nodes in mobile social networks.,KDD,2010
2805359,Unifying dependent clustering and disparate clustering for non-homogeneous data.,KDD,2010
2805386,Using data mining techniques to address critical information exchange needs in disaster affected public-private networks.,KDD,2010
2805425,An efficient algorithm for a class of fused lasso problems.,KDD,2010
2805404,DivRank: the interplay of prestige and diversity in information networks.,KDD,2010
2805454,Multi-task learning for boosting with application to web search ranking.,KDD,2010
2805451,The community-search problem and how to plan a successful cocktail party.,KDD,2010
2805437,Evolutionary hierarchical dirichlet processes for multiple correlated time-varying corpora.,KDD,2010
2805351,Large linear classification when data cannot fit in memory.,KDD,2010
2805373,Balanced allocation with succinct representation.,KDD,2010
2805387,Class-specific error bounds for ensemble classifiers.,KDD,2010
2805463,Topic models with power-law using Pitman-Yor process.,KDD,2010
2805414,Mining advisor-advisee relationships from research publication networks.,KDD,2010
2805410,Topic dynamics: an alternative model of bursts in streams of topics.,KDD,2010
2805445,Why label when you can search?: alternatives to active learning for applying human resources to build classification models under extreme class imbalance.,KDD,2010
2805427,Ensemble pruning via individual contribution ordering.,KDD,2010
2805464,Data mining in the online services industry.,KDD,2010
2805384,TIARA: a visual exploratory text analytic system.,KDD,2010
2805375,Transfer metric learning by learning task relationships.,KDD,2010
2805455,Combining predictions for accurate recommender systems.,KDD,2010
2805418,Scalable influence maximization for prevalent viral marketing in large-scale social networks.,KDD,2010
2805393,Estimating rates of rare events with multiple hierarchies through scalable log-linear models.,KDD,2010
2805366,Negative correlations in collaboration: concepts and algorithms.,KDD,2010
2805474,New perspectives and methods in link prediction.,KDD,2010
2805362,Discovering frequent patterns in sensitive data.,KDD,2010
2805357,Fast euclidean minimum spanning tree: algorithm  analysis  and applications.,KDD,2010
2805432,Mining program workflow from interleaved traces.,KDD,2010
2805431,DUST: a generalized notion of similarity between uncertain time series.,KDD,2010
2805380,Medical coding classification by leveraging inter-code relationships.,KDD,2010
2805426,Mining positive and negative patterns for relevance feature discovery.,KDD,2010
2805402,Flexible constrained spectral clustering.,KDD,2010
2805438,Latent aspect rating analysis on review text data: a rating regression approach.,KDD,2010
2805456,An integrated machine learning approach to stroke prediction.,KDD,2010
2805385,Growing a tree in the forest: constructing folksonomies by integrating structured metadata.,KDD,2010
2805392,Semi-supervised feature selection for graph classification.,KDD,2010
2805462,Modeling relational events via latent classes.,KDD,2010
2805475,Universal multi-dimensional scaling.,KDD,2010
2805367,Multiple kernel learning for heterogeneous anomaly detection: algorithm and aviation safety case study.,KDD,2010
2805419,Overlapping experiment infrastructure: more  better  faster experimentation.,KDD,2010
2805338,Proceedings of the 15th ACM SIGKDD International Conference on Knowledge Discovery and Data Mining  Paris  France  June 28 - July 1  2009,KDD,2009
2805356,Malstone: towards a benchmark for analytics on large data clouds.,KDD,2010
2805409,Mining top-k frequent items in a data stream with flexible sliding windows.,KDD,2010
2805420,Unsupervised feature selection for multi-cluster data.,KDD,2010
2805374,Feature selection for support vector regression using probabilistic prediction.,KDD,2010
2805363,Compressed fisher linear discriminant analysis: classification of randomly projected data.,KDD,2010
2805449,Direct mining of discriminative patterns for classifying uncertain data.,KDD,2010
2805429,Diagnosing memory leaks using graph mining on heap dumps.,KDD,2010
2805469,User browsing models: relevance versus examination.,KDD,2010
2805476,Mining periodic behaviors for moving objects.,KDD,2010
2805391,Metric forensics: a multi-level approach for mining volatile graphs.,KDD,2010
2805382,Temporal recommendation on graphs via long- and short-term preference fusion.,KDD,2010
2805355,Automatic malware categorization using cluster ensemble.,KDD,2010
2805435,On community outliers and their efficient detection in information networks.,KDD,2010
2805444,An energy-efficient mobile recommender system.,KDD,2010
2805458,Discovering frequent subgraphs over uncertain graph databases under probabilistic semantics.,KDD,2010
2805457,Optimizing debt collections using constrained reinforcement learning.,KDD,2010
2805408,Detecting abnormal coupled sequences and sequence changes in group-based manipulative trading behaviors.,KDD,2010
2805399,Privacy-preserving outsourcing support vector machines with random transformation.,KDD,2010
2805477,Collusion-resistant privacy-preserving data mining.,KDD,2010
2805421,Online discovery and maintenance of time series motifs.,KDD,2010
2805443,Online multiscale dynamic topic models.,KDD,2010
2805383,Probably the best itemsets.,KDD,2010
2805428,Learning with cost intervals.,KDD,2010
2805365,Nonnegative shared subspace learning and its application to social media retrieval.,KDD,2010
2805377,Frequent regular itemset mining.,KDD,2010
2805379,Extracting temporal signatures for comprehending systems biology models.,KDD,2010
2805376,Semi-supervised sparse metric learning using alternating linearization optimization.,KDD,2010
2805448,Cold start link prediction.,KDD,2010
2805436,Data mining to predict and prevent errors in health insurance claims processing.,KDD,2010
2805378,The next generation of transportation systems  greenhouse emissions  and data mining.,KDD,2010
2805450,A probabilistic model for personalized tag prediction.,KDD,2010
2805433,Combined regression and ranking.,KDD,2010
2805407,Parallel SimRank computation on large graphs with iterative aggregation.,KDD,2010
2805470,Learning incoherent sparse and low-rank patterns from multiple tasks.,KDD,2010
2805468,Exploitation and exploration in a performance based contextual advertising system.,KDD,2010
2805447,Neighbor query friendly compression of social networks.,KDD,2010
2805400,Beyond heuristics: learning to classify vulnerabilities and predict exploits.,KDD,2010
2805343,Proceedings of the 16th ACM SIGKDD International Conference on Knowledge Discovery and Data Mining  Washington  DC  USA  July 25-28  2010,KDD,2010
2805390,Grafting-light: fast  incremental feature selection and structure learning of Markov random fields.,KDD,2010
2805406,Unsupervised transfer classification: application to text categorization.,KDD,2010
2805413,Discovery of significant emerging trends.,KDD,2010
2805369,Semantic relation extraction with kernels over typed dependency trees.,KDD,2010
2805417,Scalable similarity search with optimized kernel hashing.,KDD,2010
2805405,Mass estimation and its applications.,KDD,2010
2805467,On the quality of inferring interests from social neighbors.,KDD,2010
2805388,Boosting with structure information in the functional space: an application to graph classification.,KDD,2010
2805471,Designing efficient cascaded classifiers: tradeoff between accuracy and cost.,KDD,2010
2805361,Mining uncertain data with probabilistic guarantees.,KDD,2010
2805441,Training and testing of recommender systems on data missing not at random.,KDD,2010
2805358,Active learning for biomedical citation screening.,KDD,2010
2805460,k-Support anonymity based on pseudo taxonomy for outsourcing of frequent itemset mining.,KDD,2010
2805371,BioSnowball: automated population of Wikis.,KDD,2010
2805397,Finding effectors in social networks.,KDD,2010
2805446,Social action tracking via noise tolerant time-varying factor graphs.,KDD,2010
2805442,Fast online learning through offline initialization for time-sensitive recommendation.,KDD,2010
2805394,Towards mobility-based clustering.,KDD,2010
2814702,Integrating hadoop and parallel DBMs.,SIGMOD Conference,2010
2814672,Positional update handling in column stores.,SIGMOD Conference,2010
2814771,Continuous sampling for online aggregation over multiple queries.,SIGMOD Conference,2010
2814669,SecureBlox: customizable secure distributed data processing.,SIGMOD Conference,2010
2814692,TACO: tunable approximate computation of outliers in wireless sensor networks.,SIGMOD Conference,2010
2814743,Exploring schema similarity at multiple resolutions.,SIGMOD Conference,2010
2814640,Proceedings of the ACM SIGMOD International Conference on Management of Data  SIGMOD 2009  Providence  Rhode Island  USA  June 29 - July 2  2009,SIGMOD Conference,2009
